date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016/11/14 19:00,7.166999817,1.072000027,4.762000084,1.883000016,2.467000008,-1.065999985,1891.96
2016/11/14 20:00,6.429999828,0.938000023,4.157999992,1.84800005,2.101999998,-1.097000003,2795.02
2016/11/14 21:00,7.434999943,0.335000008,5.862999916,1.421000004,1.735999942,-1.065999985,1992.36
2016/11/14 22:00,7.769999981,2.142999887,6.502999783,3.339999914,1.340000033,-1.248999953,2422.08
2016/11/14 23:00,11.11900043,3.750999928,9.345999718,4.406000137,1.401000023,-1.126999974,2143.64
2016/11/15 0:00,13.06099987,4.085999966,8.706000328,3.76699996,4.051000118,-0.486999989,2214.91
2016/11/15 1:00,13.52999973,4.822999954,9.23900032,4.370999813,3.77699995,-0.578999996,2331.41
2016/11/15 2:00,11.92199993,3.549999952,8.777000427,3.90899992,3.594000101,-0.639999986,1571.53
2016/11/15 3:00,13.26200008,4.421000004,9.451999664,4.263999939,3.686000109,-0.578999996,1981.38
2016/11/15 4:00,13.59700012,4.68900013,9.23900032,4.441999912,3.71600008,-0.609000027,2520.62
2016/11/15 5:00,12.32400036,3.08100009,7.747000217,3.233999968,3.960000038,-0.578999996,2690.06
2016/11/15 6:00,13.59700012,3.617000103,8.208999634,2.914000034,4.630000114,-0.456999987,2084.26
2016/11/15 7:00,14.46800041,3.415999889,9.701000214,3.411000013,5.086999893,-0.395999998,2524.23
2016/11/15 8:00,9.444000244,2.611999989,6.71600008,2.736000061,2.467000008,-0.456999987,1764.98
2016/11/15 9:00,9.51099968,4.889999866,6.751999855,2.914000034,2.315000057,1.065999985,1720.02
2016/11/15 10:00,7.836999893,3.818000078,5.543000221,2.451999903,2.345000029,0.913999975,2083.81
2016/11/15 11:00,9.243000031,4.487999916,6.361000061,2.914000034,2.894000053,1.097000003,1167.6
2016/11/15 12:00,6.027999878,3.348999977,4.19299984,1.56400001,2.101999998,0.760999978,1149.83
2016/11/15 13:00,7.099999905,4.21999979,5.081999779,2.415999889,2.131999969,1.004999995,1118.36
2016/11/15 14:00,7.166999817,4.287000179,4.584000111,2.772000074,2.101999998,1.097000003,1545.64
2016/11/15 15:00,7.301000118,4.085999966,4.513000011,2.167999983,2.253999949,1.218000054,1329.77
2016/11/15 16:00,6.831999779,3.750999928,4.833000183,2.381000042,2.131999969,1.187999964,1567.66
2016/11/15 17:00,8.23900032,3.214999914,5.543000221,1.883000016,2.618999958,0.822000027,1472.46
2016/11/15 18:00,7.501999855,2.477999926,4.833000183,1.741000056,2.650000095,0.700999975,2114.64
2016/11/15 19:00,7.166999817,2.411000013,4.584000111,1.77699995,2.405999899,0.578999996,1766.14
2016/11/15 20:00,6.56400013,2.27699995,4.229000092,1.421000004,2.223999977,0.547999978,1986.01
2016/11/15 21:00,7.234000206,2.545000076,5.650000095,1.457000017,1.674999952,0.518000007,2618.94
2016/11/15 22:00,7.099999905,3.549999952,5.366000175,1.91900003,1.401000023,0.456999987,2597.89
2016/11/15 23:00,12.45800018,5.425000191,10.51799965,4.014999866,1.583999991,0.518000007,3040.11
2016/11/16 0:00,11.11900043,5.760000229,10.30500031,4.370999813,1.401000023,0.425999999,1769.44
2016/11/16 1:00,12.59200001,6.027999878,11.51299953,4.903999805,1.126999974,0.335000008,1859.26
2016/11/16 2:00,13.12800026,5.827000141,11.08699989,4.19299984,1.156999946,0.456999987,3453.47
2016/11/16 3:00,10.85099983,4.554999828,7.923999786,3.517999887,1.218000054,0.425999999,3702.55
2016/11/16 4:00,9.578000069,5.022999763,8.244000435,3.339999914,1.432000041,0.486999989,3433.49
2016/11/16 5:00,10.51599979,4.487999916,9.06099987,4.014999866,1.462000012,0.456999987,2841.88
2016/11/16 6:00,12.59200001,5.223999977,9.87899971,3.588999987,2.071000099,0.456999987,1941.08
2016/11/16 7:00,9.845999718,3.951999903,7.177999973,2.451999903,2.467000008,0.578999996,1746.21
2016/11/16 8:00,9.175999641,4.68900013,6.218999863,3.127000093,2.375999928,0.883000016,1827.42
2016/11/16 9:00,6.899000168,3.88499999,5.188000202,2.559000015,2.375999928,1.065999985,2446.38
2016/11/16 10:00,8.840999603,4.822999954,5.543000221,3.055999994,2.528000116,1.156999946,2978.14
2016/11/16 11:00,9.109000206,4.21999979,5.756999969,2.878000021,2.924000025,1.065999985,2914.42
2016/11/16 12:00,5.827000141,3.013999939,4.086999893,1.812000036,2.193000078,0.822000027,2866.45
2016/11/16 13:00,6.429999828,3.549999952,4.547999859,2.523000002,2.193000078,1.036000013,2123.36
2016/11/16 14:00,6.229000092,3.951999903,4.370999813,2.273999929,1.85800004,0.731000006,1885.5
2016/11/16 15:00,6.497000217,3.08100009,4.65500021,2.273999929,1.674999952,0.791999996,2064.67
2016/11/16 16:00,6.899000168,3.415999889,4.547999859,2.239000082,3.015000105,0.760999978,2730.18
2016/11/16 17:00,9.175999641,3.617000103,5.899000168,2.415999889,3.046000004,0.852999985,2558.2
2016/11/16 18:00,7.903999805,2.880000114,5.081999779,1.953999996,3.015000105,0.670000017,3225.47
2016/11/16 19:00,6.899000168,2.477999926,4.513000011,1.63499999,2.405999899,0.518000007,3203.55
2016/11/16 20:00,6.162000179,2.27699995,4.086999893,1.598999977,2.101999998,0.518000007,3364.45
2016/11/16 21:00,5.425000191,0.938000023,3.872999907,0.462000012,1.613999963,0.518000007,3867.53
2016/11/16 22:00,7.368000031,3.013999939,5.756999969,2.273999929,1.340000033,0.395999998,4124.3
2016/11/16 23:00,10.98499966,4.21999979,9.168000221,2.486999989,1.462000012,0.486999989,4216.3
2016/11/17 0:00,13.39599991,5.559000015,9.772000313,3.944000006,3.868000031,1.004999995,3847.97
2016/11/17 1:00,13.86499977,5.425000191,10.02099991,3.696000099,3.71600008,1.065999985,4451.88
2016/11/17 2:00,12.92700005,4.554999828,9.487999916,3.055999994,3.806999922,1.097000003,4482.02
2016/11/17 3:00,13.06099987,4.287000179,9.416999817,2.700999975,3.686000109,1.065999985,4440.53
2016/11/17 4:00,13.4630003,5.157000065,9.451999664,3.055999994,3.77699995,1.279000044,4563.31
2016/11/17 5:00,12.85999966,4.287000179,8.31499958,2.630000114,3.99000001,1.126999974,4488.44
2016/11/17 6:00,13.32900047,3.617000103,8.635000229,2.203000069,4.416999817,1.065999985,4585.79
2016/11/17 7:00,14.19999981,4.287000179,8.989999771,2.131999969,4.934000015,1.126999974,4517.18
2016/11/17 8:00,9.578000069,4.68900013,8.031000137,2.914000034,2.345000029,1.097000003,4217.56
2016/11/17 9:00,8.43900013,3.617000103,5.934000015,2.630000114,2.223999977,0.883000016,4626.79
2016/11/17 10:00,10.11400032,4.487999916,7.568999767,2.878000021,2.315000057,0.944000006,4441.44
2016/11/17 11:00,9.979999542,4.019000053,7.427000046,2.842999935,3.107000113,0.975000024,4563.03
2016/11/17 12:00,7.301000118,2.411000013,5.507999897,1.421000004,2.040999889,0.731000006,4549.85
2016/11/17 13:00,7.166999817,3.549999952,5.436999798,1.70599997,1.797000051,0.760999978,4495.14
2016/11/17 14:00,7.636000156,3.214999914,5.68599987,1.883000016,2.101999998,0.852999985,4484.04
2016/11/17 15:00,7.903999805,3.818000078,5.934000015,1.91900003,2.040999889,1.036000013,4546.71
2016/11/17 16:00,7.903999805,3.348999977,5.934000015,2.061000109,2.131999969,0.760999978,4569.37
2016/11/17 17:00,8.038000107,2.411000013,5.507999897,1.883000016,2.588999987,0.639999986,4545.12
2016/11/17 18:00,7.166999817,2.411000013,4.65500021,1.598999977,2.559000015,0.578999996,4606.19
2016/11/17 19:00,6.296000004,2.009000063,4.086999893,1.315000057,2.131999969,0.456999987,4464.72
2016/11/17 20:00,5.625999928,1.875,3.696000099,1.207999945,1.91900003,0.456999987,4532.61
2016/11/17 21:00,4.889999866,2.210000038,3.269000053,1.99000001,1.552999973,0.456999987,4496.12
2016/11/17 22:00,6.229000092,2.947000027,4.796999931,2.203000069,1.218000054,0.365999997,4562.04
2016/11/17 23:00,8.774000168,4.152999878,6.928999901,2.772000074,1.218000054,0.305000007,4525.13
2016/11/18 0:00,9.845999718,4.822999954,8.137999535,3.696000099,1.218000054,0.305000007,4569.05
2016/11/18 1:00,9.175999641,3.951999903,7.498000145,3.305000067,1.248999953,0.486999989,4591.38
2016/11/18 2:00,7.368000031,3.750999928,6.361000061,3.127000093,1.097000003,0.335000008,4555.72
2016/11/18 3:00,9.578000069,4.68900013,8.102000237,3.660000086,1.065999985,0.395999998,4567.8
2016/11/18 4:00,9.31000042,4.622000217,8.137999535,3.375999928,0.975000024,0.305000007,4534.89
2016/11/18 5:00,9.175999641,3.617000103,7.747000217,3.660000086,1.401000023,0.486999989,4451.88
2016/11/18 6:00,8.104999542,2.545000076,5.650000095,1.70599997,2.071000099,0.609000027,4588.92
2016/11/18 7:00,9.444000244,3.48300004,6.928999901,2.664999962,2.650000095,0.731000006,4507.34
2016/11/18 8:00,9.645000458,4.756000042,7.071000099,3.447000027,2.315000057,0.760999978,4585.71
2016/11/18 9:00,8.038000107,4.21999979,5.650000095,2.700999975,2.131999969,0.883000016,4556.5
2016/11/18 10:00,8.104999542,3.818000078,5.756999969,2.381000042,2.862999916,0.975000024,4537.08
2016/11/18 11:00,9.109000206,3.549999952,5.934000015,2.096999884,3.075999975,1.036000013,4523.52
2016/11/18 12:00,5.827000141,2.411000013,4.19299984,1.56400001,2.101999998,0.822000027,4603.46
2016/11/18 13:00,6.162000179,3.549999952,4.335000038,2.273999929,2.131999969,0.944000006,4597.57
2016/11/18 14:00,7.234000206,3.818000078,4.690999985,2.273999929,1.85800004,0.822000027,4569.77
2016/11/18 15:00,7.368000031,4.487999916,4.762000084,2.948999882,1.949000001,0.913999975,4539.25
2016/11/18 16:00,6.96600008,3.617000103,5.223999977,2.594000101,1.91900003,0.670000017,4511.54
2016/11/18 17:00,8.640000343,3.549999952,5.721000195,2.239000082,2.954999924,0.852999985,4549.66
2016/11/18 18:00,9.31000042,3.282000065,7.320000172,2.345000029,2.740999937,0.760999978,4600.24
2016/11/18 19:00,9.376999855,3.282000065,7.143000126,2.167999983,2.467000008,0.609000027,4544.24
2016/11/18 20:00,8.305999756,2.947000027,6.076000214,2.096999884,2.101999998,0.639999986,4574.03
2016/11/18 21:00,7.368000031,2.210000038,5.578999996,1.279000044,1.70599997,0.547999978,4555.26
2016/11/18 22:00,9.376999855,4.019000053,7.81799984,3.055999994,1.401000023,0.486999989,4513.36
2016/11/18 23:00,12.05599976,5.760000229,10.19900036,4.619999886,1.552999973,0.547999978,4520.28
2016/11/19 0:00,15.73999977,7.234000206,11.19400024,5.401000023,4.172999859,1.279000044,4635.2
2016/11/19 1:00,17.01300049,8.038000107,13.04100037,6.076000214,3.898999929,1.097000003,4608.27
2016/11/19 2:00,15.47200012,7.434999943,11.79800034,5.117000103,3.654999971,1.036000013,4447.47
2016/11/19 3:00,15.3380003,7.166999817,11.01599979,5.117000103,3.594000101,1.004999995,4465.81
2016/11/19 4:00,15.06999969,6.697999954,11.01599979,4.833000183,3.71600008,1.126999974,4574.55
2016/11/19 5:00,15.27099991,6.764999866,10.97999954,4.406000137,3.898999929,1.036000013,4530.58
2016/11/19 6:00,14.46800041,5.425000191,9.31000042,3.411000013,4.295000076,1.065999985,4526.42
2016/11/19 7:00,15.13700008,5.960999966,10.3409996,3.872999907,4.751999855,1.126999974,4510.39
2016/11/19 8:00,12.6590004,5.492000103,9.593999863,3.482000113,2.832999945,1.065999985,4494.49
2016/11/19 9:00,9.376999855,4.889999866,7,3.339999914,2.710999966,1.279000044,4531.52
2016/11/19 10:00,11.18599987,5.290999889,7.923999786,3.660000086,3.107000113,1.248999953,4507.62
2016/11/19 11:00,11.31999969,4.421000004,8.173000336,2.914000034,3.441999912,0.852999985,4553.68
2016/11/19 12:00,8.43900013,2.947000027,6.147999763,1.669999957,2.528000116,1.036000013,4517.45
2016/11/19 13:00,8.640000343,4.019000053,6.644999981,2.948999882,2.253999949,1.036000013,4504.46
2016/11/19 14:00,10.31499958,5.425000191,7.461999893,3.872999907,2.497999907,1.004999995,4561.29
2016/11/19 15:00,9.645000458,4.68900013,6.502999783,2.664999962,2.315000057,1.126999974,4550.79
2016/11/19 16:00,9.376999855,3.750999928,7.214000225,2.772000074,3.075999975,0.975000024,4466.6
2016/11/19 17:00,10.58300018,2.678999901,7.143000126,1.350000024,3.594000101,0.883000016,4535.43
2016/11/19 18:00,8.038000107,3.08100009,5.366000175,1.91900003,2.710999966,0.670000017,4634.81
2016/11/19 19:00,6.764999866,2.611999989,4.370999813,1.63499999,2.437000036,0.547999978,4523.33
2016/11/19 20:00,6.497000217,2.545000076,3.90899992,1.77699995,2.163000107,0.547999978,4612.69
2016/11/19 21:00,5.090000153,2.411000013,3.375999928,1.953999996,1.797000051,0.639999986,4571.01
2016/11/19 22:00,7.836999893,3.148000002,5.934000015,2.061000109,1.523000002,0.609000027,4716.21
2016/11/19 23:00,8.104999542,3.750999928,6.71600008,2.772000074,1.644999981,0.578999996,4573.32
2016/11/20 0:00,8.774000168,4.68900013,6.965000153,3.517999887,1.827999949,0.670000017,4681.76
2016/11/20 1:00,6.027999878,4.152999878,5.010000229,2.203000069,1.462000012,0.609000027,4491.21
2016/11/20 2:00,8.171999931,4.487999916,6.71600008,3.447000027,1.218000054,0.518000007,4526.03
2016/11/20 3:00,8.371999741,3.88499999,6.857999802,3.233999968,1.401000023,0.639999986,4497.3
2016/11/20 4:00,9.31000042,4.822999954,7.355999947,3.588999987,1.674999952,0.518000007,4582.18
2016/11/20 5:00,8.038000107,3.549999952,6.289999962,2.594000101,1.674999952,0.609000027,4581.55
2016/11/20 6:00,6.162000179,2.678999901,4.051000118,1.953999996,1.827999949,0.486999989,4597.85
2016/11/20 7:00,7.769999981,2.477999926,5.578999996,1.77699995,2.28399992,0.578999996,4366.33
2016/11/20 8:00,6.229000092,3.348999977,3.980000019,1.812000036,2.345000029,0.791999996,4551.02
2016/11/20 9:00,6.429999828,3.08100009,3.730999947,1.77699995,2.223999977,0.883000016,4631.48
2016/11/20 10:00,6.96600008,3.013999939,4.513000011,2.025000095,2.710999966,0.944000006,4514.61
2016/11/20 11:00,7.568999767,2.678999901,4.584000111,1.491999984,3.137000084,1.126999974,4584.97
2016/11/20 12:00,5.223999977,1.875,3.375999928,0.958999991,2.040999889,0.760999978,4429.24
2016/11/20 13:00,5.223999977,3.08100009,3.375999928,2.239000082,2.28399992,1.065999985,4528.06
2016/11/20 14:00,5.022999763,2.344000101,3.163000107,1.812000036,1.980000019,0.883000016,4612.26
2016/11/20 15:00,6.56400013,4.622000217,4.300000191,3.375999928,2.618999958,0.944000006,4560.15
2016/11/20 16:00,6.764999866,3.214999914,4.086999893,2.131999969,2.862999916,0.791999996,4548.18
2016/11/20 17:00,8.23900032,2.880000114,4.584000111,1.63499999,3.411000013,0.822000027,4599.18
2016/11/20 18:00,8.104999542,2.477999926,5.117000103,1.350000024,2.954999924,0.822000027,2960.14
2016/11/20 19:00,7.368000031,2.27699995,4.441999912,1.350000024,2.710999966,0.670000017,2333.16
2016/11/20 20:00,6.296000004,2.142999887,3.980000019,1.279000044,2.28399992,0.670000017,3829.49
2016/11/20 21:00,6.96600008,2.075999975,5.507999897,0.995000005,1.85800004,0.578999996,4444.36
2016/11/20 22:00,8.505999565,3.951999903,6.822999954,2.381000042,1.674999952,0.578999996,3969.41
2016/11/20 23:00,8.43900013,3.348999977,6.822999954,2.594000101,1.613999963,0.578999996,4208.6
2016/11/21 0:00,12.92700005,5.357999802,8.883999825,3.588999987,4.111999989,1.126999974,1505.81
2016/11/21 1:00,13.4630003,5.425000191,9.131999969,3.127000093,3.838000059,1.065999985,1836.24
2016/11/21 2:00,13.39599991,5.625999928,9.06099987,3.838000059,3.71600008,1.097000003,876.08
2016/11/21 3:00,13.59700012,5.625999928,9.487999916,3.517999887,3.71600008,1.187999964,381.64
2016/11/21 4:00,11.11900043,4.487999916,9.168000221,3.339999914,1.371000051,0.578999996,513.43
2016/11/21 5:00,10.98499966,4.889999866,9.451999664,3.305000067,1.491999984,0.547999978,364.04
2016/11/21 6:00,10.51599979,3.750999928,8.350999832,2.273999929,2.071000099,0.547999978,269.17
2016/11/21 7:00,13.59700012,5.357999802,10.7670002,3.76699996,2.710999966,0.731000006,-50.04
2016/11/21 8:00,10.38199997,4.085999966,7.888999939,2.736000061,2.588999987,1.097000003,168.05
2016/11/21 9:00,8.975000381,3.88499999,6.43200016,2.486999989,2.528000116,0.975000024,652.79
2016/11/21 10:00,8.23900032,3.148000002,5.436999798,1.812000036,2.345000029,0.670000017,3129.18
2016/11/21 11:00,8.23900032,3.013999939,5.472000122,1.63499999,2.710999966,0.731000006,4454.17
2016/11/21 12:00,6.229000092,2.746000051,3.838000059,1.243999958,1.91900003,0.578999996,4487.27
2016/11/21 13:00,6.697999954,3.148000002,4.725999832,1.84800005,1.85800004,0.852999985,4566.9
2016/11/21 14:00,6.96600008,3.08100009,4.619999886,2.309999943,2.101999998,0.852999985,4504.24
2016/11/21 15:00,7.568999767,4.019000053,5.152999878,2.415999889,1.735999942,0.700999975,4437.88
2016/11/21 16:00,6.697999954,2.611999989,4.65500021,1.527999997,2.040999889,0.822000027,4500.31
2016/11/21 17:00,8.371999741,2.545000076,5.366000175,1.136999965,2.984999895,0.913999975,4523.27
2016/11/21 18:00,7.636000156,2.344000101,4.868000031,1.741000056,2.772000074,0.670000017,4376.27
2016/11/21 19:00,7.099999905,2.477999926,4.725999832,1.70599997,2.528000116,0.518000007,4478.87
2016/11/21 20:00,6.296000004,2.344000101,4.122000217,1.598999977,2.131999969,0.486999989,4542.77
2016/11/21 21:00,5.960999966,1.139000058,3.76699996,0.142000005,1.76699996,0.547999978,4514.03
2016/11/21 22:00,7.636000156,3.013999939,5.791999817,1.91900003,1.432000041,0.456999987,4533.95
2016/11/21 23:00,9.779000282,4.421000004,7.532999992,2.984999895,1.432000041,0.425999999,3852.46
2016/11/22 0:00,12.72599983,5.425000191,8.527999878,3.802000046,3.99000001,0.944000006,4275.8
2016/11/22 1:00,11.45400047,4.822999954,7.782000065,3.163000107,3.806999922,1.004999995,4432.59
2016/11/22 2:00,12.32400036,4.68900013,8.421999931,3.339999914,3.746000051,0.944000006,4464.48
2016/11/22 3:00,12.32400036,5.090000153,8.706000328,3.411000013,3.746000051,0.913999975,4437.52
2016/11/22 4:00,12.72599983,5.357999802,8.847999573,3.197999954,3.868000031,1.036000013,4427.04
2016/11/22 5:00,12.12300014,4.21999979,7.747000217,2.486999989,4.172999859,1.097000003,4476.16
2016/11/22 6:00,12.52499962,4.622000217,8.493000031,2.984999895,4.568999767,1.036000013,4407.27
2016/11/22 7:00,15.40499973,5.760000229,9.737000465,2.736000061,5.238999844,1.248999953,4537.49
2016/11/22 8:00,12.85999966,5.425000191,10.12699986,3.944000006,2.618999958,0.852999985,4587.37
2016/11/22 9:00,8.975000381,4.085999966,6.218999863,2.486999989,2.315000057,0.760999978,4624.05
2016/11/22 10:00,8.23900032,3.818000078,5.650000095,1.812000036,2.650000095,0.975000024,4480.43
2016/11/22 11:00,9.51099968,3.549999952,6.681000233,2.415999889,2.924000025,0.670000017,4471.23
2016/11/22 12:00,7.568999767,3.148000002,5.258999825,2.061000109,2.193000078,0.639999986,4528.97
2016/11/22 13:00,7.636000156,3.818000078,5.68599987,2.559000015,2.071000099,0.670000017,4593.64
2016/11/22 14:00,8.038000107,3.88499999,5.721000195,2.523000002,2.071000099,0.700999975,4478.52
2016/11/22 15:00,7.301000118,3.549999952,5.295000076,1.91900003,1.949000001,0.670000017,4549.34
2016/11/22 16:00,7.636000156,3.214999914,5.152999878,1.741000056,2.253999949,0.639999986,4603.08
2016/11/22 17:00,9.578000069,3.013999939,6.361000061,1.70599997,3.289999962,0.700999975,4564.22
2016/11/22 18:00,8.171999931,2.344000101,5.258999825,1.70599997,2.862999916,0.578999996,4587.56
2016/11/22 19:00,7.368000031,2.075999975,4.65500021,1.172999978,2.680000067,0.639999986,4525.55
2016/11/22 20:00,6.362999916,2.009000063,4.051000118,1.207999945,2.253999949,0.518000007,4528.05
2016/11/22 21:00,5.827000141,0.536000013,4.263999939,0.178000003,1.888000011,0.518000007,4489.01
2016/11/22 22:00,9.376999855,3.48300004,7.214000225,2.664999962,1.583999991,0.425999999,4613.05
2016/11/22 23:00,11.18599987,4.487999916,9.168000221,3.092000008,1.523000002,0.425999999,4578.36
2016/11/23 0:00,11.72099972,4.822999954,10.12699986,3.802000046,1.462000012,0.518000007,4501.69
2016/11/23 1:00,11.52099991,5.022999763,10.97999954,3.76699996,1.432000041,0.425999999,4516.05
2016/11/23 2:00,12.99400043,5.827000141,11.69099998,4.263999939,1.309999943,0.456999987,4494.79
2016/11/23 3:00,12.05599976,5.357999802,10.7670002,3.802000046,1.309999943,0.456999987,4489
2016/11/23 4:00,10.98499966,5.290999889,10.05599976,4.300000191,1.340000033,0.425999999,4506.74
2016/11/23 5:00,12.52499962,5.157000065,11.19400024,4.157999992,1.827999949,0.365999997,4494.59
2016/11/23 6:00,14.06599998,4.956999779,11.69099998,3.872999907,2.071000099,0.547999978,4478.52
2016/11/23 7:00,14.40100002,5.157000065,11.79800034,3.447000027,2.559000015,0.578999996,4512.94
2016/11/23 8:00,11.45400047,4.287000179,9.274999619,3.375999928,2.680000067,0.731000006,4535.65
2016/11/23 9:00,8.43900013,2.411000013,6.040999889,1.491999984,2.588999987,0.822000027,4506.02
2016/11/23 10:00,9.444000244,2.880000114,6.040999889,2.096999884,2.559000015,0.670000017,4543.88
2016/11/23 11:00,9.645000458,3.549999952,6.857999802,2.167999983,3.381000042,0.822000027,4635.65
2016/11/23 12:00,8.104999542,2.812999964,5.223999977,1.77699995,2.497999907,0.700999975,4504.13
2016/11/23 13:00,8.305999756,2.611999989,6.040999889,1.741000056,2.375999928,0.700999975,4587.2
2016/11/23 14:00,10.11400032,4.085999966,7.284999847,2.948999882,2.375999928,0.731000006,4536.81
2016/11/23 15:00,9.175999641,4.019000053,7,3.163000107,2.131999969,0.486999989,4620.17
2016/11/23 16:00,8.43900013,3.48300004,5.756999969,2.025000095,2.772000074,0.609000027,4507.12
2016/11/23 17:00,10.18099976,3.013999939,6.822999954,1.315000057,3.349999905,0.578999996,4552.07
2016/11/23 18:00,8.640000343,2.545000076,5.366000175,1.63499999,3.259000063,0.486999989,4690.42
2016/11/23 19:00,7.568999767,1.807999969,4.903999805,1.315000057,2.954999924,0.547999978,4439.3
2016/11/23 20:00,6.429999828,1.674000025,4.370999813,1.207999945,2.345000029,0.425999999,4556.79
2016/11/23 21:00,5.960999966,1.20599997,4.014999866,0.924000025,1.888000011,0.335000008,4505.12
2016/11/23 22:00,6.96600008,2.344000101,5.366000175,1.457000017,1.644999981,0.305000007,4479.7
2016/11/23 23:00,9.041999817,4.085999966,7.461999893,3.447000027,1.70599997,0.365999997,4281.55
2016/11/24 0:00,10.18099976,3.951999903,8.173000336,3.447000027,1.401000023,0.305000007,3079.36
2016/11/24 1:00,10.85099983,3.951999903,9.131999969,3.76699996,1.340000033,0.273999989,3096.68
2016/11/24 2:00,9.979999542,4.287000179,8.598999977,3.625,1.279000044,0.273999989,2223.85
2016/11/24 3:00,9.845999718,4.622000217,8.56400013,3.872999907,1.279000044,0.273999989,-48.24
2016/11/24 4:00,8.640000343,3.549999952,7.390999794,3.411000013,1.462000012,0.395999998,-46.66
2016/11/24 5:00,9.645000458,4.019000053,7.923999786,3.588999987,1.552999973,0.335000008,-42.49
2016/11/24 6:00,10.18099976,3.348999977,7.994999886,2.559000015,2.101999998,0.456999987,-42.2
2016/11/24 7:00,12.92700005,4.554999828,10.8739996,3.660000086,3.137000084,0.639999986,-41.51
2016/11/24 8:00,11.45400047,4.622000217,8.883999825,3.197999954,3.137000084,0.883000016,-40.29
2016/11/24 9:00,9.109000206,3.951999903,6.361000061,2.559000015,2.954999924,1.036000013,-38.66
2016/11/24 10:00,9.243000031,3.549999952,6.361000061,2.167999983,2.894000053,1.004999995,-39.35
2016/11/24 11:00,10.7840004,3.684000015,7.676000118,2.700999975,3.411000013,0.883000016,-39.16
2016/11/24 12:00,7.166999817,2.545000076,4.868000031,1.243999958,2.559000015,0.883000016,-39.12
2016/11/24 13:00,8.43900013,3.88499999,6.218999863,2.415999889,2.223999977,0.760999978,-38.9
2016/11/24 14:00,9.109000206,4.152999878,6.681000233,2.700999975,2.375999928,1.218000054,-39.75
2016/11/24 15:00,8.171999931,3.88499999,5.862999916,2.984999895,2.345000029,0.883000016,-39.28
2016/11/24 16:00,9.041999817,3.214999914,5.899000168,1.77699995,2.862999916,0.913999975,-39
2016/11/24 17:00,10.44900036,2.880000114,6.502999783,1.63499999,3.686000109,0.852999985,-39.24
2016/11/24 18:00,10.18099976,2.477999926,6.147999763,1.031000018,3.960000038,1.004999995,-43.76
2016/11/24 19:00,9.175999641,2.678999901,5.756999969,1.527999997,3.441999912,0.700999975,-42.89
2016/11/24 20:00,8.371999741,2.678999901,5.295000076,1.741000056,3.046000004,0.822000027,-39.73
2016/11/24 21:00,6.56400013,1.60800004,4.19299984,1.031000018,2.223999977,0.456999987,-38.82
2016/11/24 22:00,5.894000053,2.545000076,4.300000191,1.207999945,1.827999949,0.456999987,-39.02
2016/11/24 23:00,8.305999756,3.549999952,6.610000134,2.381000042,1.85800004,0.578999996,-39.6
2016/11/25 0:00,8.171999931,2.947000027,6.467000008,2.025000095,1.797000051,0.609000027,-39.05
2016/11/25 1:00,9.779000282,3.951999903,7.81799984,2.664999962,1.735999942,0.547999978,-39.64
2016/11/25 2:00,8.305999756,3.684000015,6.538000107,2.167999983,1.735999942,0.609000027,-39.51
2016/11/25 3:00,9.578000069,3.951999903,7.710999966,2.664999962,1.674999952,0.609000027,-39.47
2016/11/25 4:00,8.907999992,3.415999889,7.284999847,2.451999903,1.888000011,0.639999986,-40.35
2016/11/25 5:00,9.913000107,3.818000078,7.427000046,2.203000069,1.888000011,0.609000027,-39.56
2016/11/25 6:00,9.913000107,3.282000065,7.071000099,1.953999996,2.071000099,0.518000007,-44.17
2016/11/25 7:00,11.25300026,3.549999952,8.031000137,2.700999975,2.618999958,0.518000007,-44.34
2016/11/25 8:00,11.5880003,4.354000092,8.670999527,3.339999914,2.710999966,0.700999975,-44.28
2016/11/25 9:00,9.31000042,3.750999928,6.183000088,2.381000042,2.467000008,1.187999964,-39.22
2016/11/25 10:00,9.109000206,3.348999977,6.573999882,2.630000114,2.710999966,0.944000006,-40.02
2016/11/25 11:00,10.7840004,4.085999966,6.928999901,2.630000114,3.229000092,0.822000027,-39.32
2016/11/25 12:00,7.368000031,2.009000063,4.903999805,1.101999998,2.437000036,0.700999975,-39.83
2016/11/25 13:00,8.43900013,3.013999939,5.329999924,1.91900003,2.772000074,0.975000024,-39.5
2016/11/25 14:00,8.907999992,4.554999828,7,3.411000013,2.559000015,1.004999995,-39.85
2016/11/25 15:00,9.376999855,4.152999878,6.43200016,2.381000042,2.528000116,1.248999953,-39.46
2016/11/25 16:00,9.645000458,3.148000002,6.289999962,2.415999889,3.197999954,1.097000003,-40.2
2016/11/25 17:00,10.31499958,3.415999889,6.787000179,1.883000016,3.868000031,0.883000016,-39.89
2016/11/25 18:00,9.376999855,2.746000051,5.756999969,1.279000044,3.532999992,0.639999986,-43.8
2016/11/25 19:00,8.907999992,2.545000076,5.721000195,1.669999957,3.137000084,0.700999975,-44.81
2016/11/25 20:00,8.171999931,2.545000076,5.223999977,1.63499999,2.894000053,0.578999996,-39.6
2016/11/25 21:00,7.568999767,2.545000076,4.619999886,1.70599997,2.345000029,0.273999989,-39.68
2016/11/25 22:00,9.376999855,3.282000065,7.532999992,2.381000042,1.735999942,0.456999987,-43.06
